13;Obras en curso;41;SI;Iluminacion de Letreros;General Electric Soluctions Ingenieria Giovanni Villaroel Alvarez;164;Vi§a del Mar;;;23-04-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;70000
13;Obras en curso;44;SI;Polieti negr 4 mt*10 mt/ embalaje;SODIMAC;97624214;Vi§a del Mar;;;24-04-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;21588
13;Obras en curso;43;SI;Cargo Terminal;UNITED PARCEL SERVICE DE CHILE LTDA;741460;Vi§a del Mar;;;24-04-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;73159
13;Obras en curso;46;SI;Flete terrestre/Documentacion;SPARBER CHILE S.A.;1367;Vi§a del Mar;;;29-04-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;350000
13;Obras en curso;;;RENDICION EDUARDO AGöERO;EDUARDO AGöERO;168;Vi§a del Mar;;;30-04-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;1064099
13;Obras en curso;115;BOL;Gestion apoyo hitos elacionados quinta region uf 20 mes de enero;MIGUEL DANIEL SILVA;280;Vi§a del Mar;;;30-04-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;614814
13;Obras en curso;;;impresora termica star tsp100;maxis services limitada;6891;Vi§a del Mar;;;01-05-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;119000
13;Obras en curso;;;RENDICION ALONSO CALQUIN;ALONSO CALQUIN;4;Vi§a del Mar;;;02-05-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;567543
13;Obras en curso;45;SI;Cr Cinta de montaje;SODIMAC;97453117;Vi§a del Mar;;;04-05-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;21631
13;Obras en curso;22;SI;Ito PRT Casablanca Vi§a Constitucion;CGESTA;374;Vi§a del Mar;;;07-05-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;1992007
